salary,existing_loans,credit_score,loan_amount,loan_duration,employment_years,debt_ratio,income_stability,credit_utilization,loan_to_income,approved
22312.40901132577,980.9092543488549,629,21890.31739215266,84,9.8,52.755,65.3333,40.1818,0.9811,1
25872.39378357864,7443.885833061886,777,45079.93233008189,12,0.5,100.0,3.3333,13.2727,1.7424,0
40817.45866768495,997.2882304427819,714,103034.07107022533,6,10.0,29.3195,66.6667,24.7273,2.5243,1
34006.014285481506,3290.3353149498435,718,19672.351890257316,180,1.9,100.0,12.6667,24.0,0.5785,1
43818.75575136275,1233.063778139402,536,124715.01091540568,48,1.0,33.7681,6.6667,57.0909,2.8462,0
50715.65682071833,9423.157106530309,557,124085.83419771341,48,1.4,100.0,9.3333,53.2727,2.4467,0
67360.60649181623,1847.9151350355714,422,53172.825227567766,240,2.7,32.9198,18.0,77.8182,0.7894,1
46990.50002643089,3978.7930372934784,585,104432.6973305827,36,1.4,100.0,9.3333,48.1818,2.2224,0
65637.40340461838,18081.93696709704,726,87913.98664548295,12,1.9,100.0,12.6667,22.5455,1.3394,0
50954.31107386144,1828.4291098412284,691,70632.64338131959,48,0.7,43.0604,4.6667,28.9091,1.3862,1
15000.0,5671.043435959752,632,36223.248743774086,12,1.8,100.0,12.0,39.6364,2.4149,0
27900.468609525597,4347.777653073924,648,80897.93832740295,84,4.2,100.0,28.0,36.7273,2.8995,0
44960.85343879567,146.3223465325212,594,28863.55759950135,180,2.9,3.9053,19.3333,46.5455,0.642,1
23722.59276577038,12590.949075647395,666,34058.56532873467,180,2.1,100.0,14.0,33.4545,1.4357,1
70259.95167363624,572.362492234976,711,112313.50768506987,60,6.9,9.7756,46.0,25.2727,1.5985,1
122816.97271134294,5143.512116540194,520,161632.282828981,6,11.2,50.2554,74.6667,60.0,1.316,1
101850.07021169047,6580.186567461223,673,130430.28299018077,60,7.1,77.5279,47.3333,32.1818,1.2806,1
43128.28293399376,7920.067768512735,724,19024.9811647825,48,2.0,100.0,13.3333,22.9091,0.4411,1
119902.67872713732,9334.228768457517,616,257905.17945432698,36,6.8,93.4181,45.3333,42.5455,2.151,0
53594.43271041306,2336.4383753759557,706,79200.7232223852,60,0.8,52.3138,5.3333,26.1818,1.4778,1
40044.57218438675,80.23118691638435,850,33074.544781139986,60,0.7,2.4043,4.6667,0.0,0.8259,1
33926.72740904959,10282.725807915189,641,84928.45293370154,60,2.1,100.0,14.0,38.0,2.5033,0
40884.98616088149,6137.047302981555,681,100859.74556816866,12,8.2,100.0,54.6667,30.7273,2.4669,1
38835.64963814911,14468.854490503081,590,62651.89900099559,84,1.4,100.0,9.3333,47.2727,1.6133,0
54298.38337749293,13780.331642651568,664,60044.06374256969,36,0.3,100.0,2.0,33.8182,1.1058,0
53978.677617284666,14828.71309174337,686,109190.78743157844,180,0.7,100.0,4.6667,29.8182,2.0229,0
49110.474064003734,5310.177607986155,665,52941.61979377639,240,9.8,100.0,65.3333,33.6364,1.078,1
63714.21052516035,3247.262398695907,568,59714.32234482949,12,5.0,61.1593,33.3333,51.2727,0.9372,1
100146.33695834137,12544.763406655435,666,227571.49116434445,48,1.5,100.0,10.0,33.4545,2.2724,0
86658.68156226705,4801.541648258165,766,35432.84116000998,36,4.1,66.489,27.3333,15.2727,0.4089,1
20111.784563421686,1621.2605977234323,685,11179.635665728585,180,3.7,96.735,24.6667,30.0,0.5559,1
15000.0,15446.739017387652,726,10000.0,36,5.3,100.0,35.3333,22.5455,0.6667,1
85870.18402622212,17134.613318677584,631,61220.8560420111,120,1.3,100.0,8.6667,39.8182,0.7129,0
21587.56602537935,5023.51740803606,709,10497.451001560863,120,10.0,100.0,66.6667,25.6364,0.4863,1
42836.283118779145,629.7463175036628,672,128023.35975837606,60,1.9,17.6415,12.6667,32.3636,2.9887,1
24292.72457671741,3925.9109602811964,573,26230.96622179799,60,5.9,100.0,39.3333,50.3636,1.0798,0
16627.475180039757,13018.276137995506,675,11689.508028757704,120,0.1,100.0,0.6667,31.8182,0.703,1
67837.98969023534,18563.876987998134,570,64492.891403414025,240,2.3,100.0,15.3333,50.9091,0.9507,0
77303.39057650712,1819.951428960681,599,218578.3550235942,180,2.2,28.2516,14.6667,45.6364,2.8275,0
34686.08093132317,554.5743648290778,665,59120.08718071107,48,3.9,19.1861,26.0,33.6364,1.7044,1
15000.0,16787.393622433145,673,19275.132900468205,6,0.4,100.0,2.6667,32.1818,1.285,0
35321.71928984135,3946.5702995570077,554,93890.67313427218,6,7.8,100.0,52.0,53.8182,2.6582,0
62011.95098296111,6242.914551497084,734,84737.70199417784,12,1.2,100.0,8.0,21.0909,1.3665,0
20184.152761458972,27552.62496423369,695,24312.27903998262,240,5.7,100.0,38.0,28.1818,1.2045,0
54721.718211503954,551.0692588730187,593,47042.226094119316,240,8.1,12.0845,54.0,46.7273,0.8597,1
48572.562385535915,8360.223535877998,526,64118.28017133327,48,4.1,100.0,27.3333,58.9091,1.3201,0
69395.33323355777,615.9591847209997,638,80154.92429232024,36,6.8,10.6513,45.3333,38.5455,1.155,1
52667.2037486668,3766.0335711776133,614,112113.76630976162,6,5.4,85.8075,36.0,42.9091,2.1287,0
27341.43607649487,13029.558952977182,659,29579.969746204042,36,2.2,100.0,14.6667,34.7273,1.0819,0
100503.00444390952,4545.833474236159,620,186778.73476844424,36,8.3,54.277,55.3333,41.8182,1.8584,1
44572.94128218708,46974.82767968746,489,21301.802912557134,240,1.7,100.0,11.3333,65.6364,0.4779,0
48224.249553471425,6550.758764461658,618,39374.170145437114,36,4.2,100.0,28.0,42.1818,0.8165,0
28002.22427950688,3098.9839271571796,625,39202.952512300966,6,6.8,100.0,45.3333,40.9091,1.4,1
37572.61160840703,1988.83276002936,700,106321.58560004712,180,2.4,63.5197,16.0,27.2727,2.8298,0
28828.45996996303,3452.6724712030536,594,38012.64116673268,24,1.8,100.0,12.0,46.5455,1.3186,0
44189.05283820694,3728.5170823500493,784,92487.69321296242,36,3.1,100.0,20.6667,12.0,2.093,1
136902.61164004458,569.5080501011604,497,135360.4722448481,48,8.5,4.9919,56.6667,64.1818,0.9887,1
21522.61053358245,3690.8785117657712,754,13838.83744704707,84,13.3,100.0,88.6667,17.4545,0.643,1
18617.609539905105,4992.52973173185,632,10000.0,60,3.9,100.0,26.0,39.6364,0.5371,0
118504.02396557329,10262.331822823367,718,133271.57427661543,48,5.4,100.0,36.0,24.0,1.1246,1
43235.00701766155,8553.891747002464,656,31374.986225233777,120,11.7,100.0,78.0,35.2727,0.7257,1
32812.222324411625,9869.016219253333,741,25259.774366427446,6,0.5,100.0,3.3333,19.8182,0.7698,0
91486.14439658872,67.19082969693432,619,215362.9703519478,84,1.3,0.8813,8.6667,42.0,2.3541,1
34085.6132751417,1963.8024690427437,562,11683.279957920862,60,6.2,69.1366,41.3333,52.3636,0.3428,1
146620.9300650127,8670.206091769896,763,264810.20549403375,48,8.7,70.9602,58.0,15.8182,1.8061,1
73626.14869514309,5293.023275280196,640,97521.20069396749,84,9.7,86.2686,64.6667,38.1818,1.3245,1
36579.862209534804,42.62113908378563,667,61003.68749987566,24,2.7,1.3982,18.0,33.2727,1.6677,1
178864.699082223,13057.33996393124,748,325469.6544618355,6,0.5,87.6015,3.3333,18.5455,1.8196,1
34083.580811987886,11855.733831871019,567,39062.94571592899,180,2.9,100.0,19.3333,51.4545,1.1461,0
76516.15876574122,6360.007049297879,697,83922.45790712415,12,1.3,99.7437,8.6667,27.8182,1.0968,1
58663.64910058878,550.2002398114232,602,133763.97232576227,240,1.7,11.2547,11.3333,45.0909,2.2802,1
107049.30199575188,11637.101247279834,639,283942.69284171896,24,7.4,100.0,49.3333,38.3636,2.6524,0
125104.75659022274,7011.054116733745,655,102582.19825874089,120,0.4,67.2498,2.6667,35.4545,0.82,1
49971.218538364476,12184.613136202246,529,28162.31228510408,240,8.8,100.0,58.6667,58.3636,0.5636,1
31193.008987993348,11146.454887256345,587,84971.27487345485,180,2.8,100.0,18.6667,47.8182,2.724,0
64600.87830710413,12996.496542815448,758,80409.86001382336,24,4.5,100.0,30.0,16.7273,1.2447,1
32642.5123671535,5838.623202807022,720,58382.992516077866,60,0.5,100.0,3.3333,23.6364,1.7886,0
164067.35906965614,1209.6024614753926,644,208491.3020419879,84,2.1,8.8471,14.0,37.4545,1.2708,1
53205.720548159705,8897.410282352821,669,34033.90683466863,6,0.5,100.0,3.3333,32.9091,0.6397,0
39371.87741403701,7750.652855482275,626,74459.91508316688,84,16.3,100.0,100.0,40.7273,1.8912,1
54765.087665751715,10846.22017302717,758,94079.86521661002,36,8.2,100.0,54.6667,16.7273,1.7179,1
21844.931950673254,1489.4897781080974,633,18526.306899984975,48,3.1,81.8216,20.6667,39.4545,0.8481,1
27365.313969082308,1735.057555686695,668,41596.54754623561,120,1.3,76.0842,8.6667,33.0909,1.52,1
100734.97576483883,17688.03795345167,741,246977.8089871868,36,13.5,100.0,90.0,19.8182,2.4518,1
33052.86183539636,11089.64447096968,587,62607.09405771778,36,2.1,100.0,14.0,47.8182,1.8942,0
26156.510614822146,19107.626911564483,774,14691.504738754353,120,0.9,100.0,6.0,13.8182,0.5617,1
67642.4924787226,11374.222420982245,527,120380.50575576698,48,4.1,100.0,27.3333,58.7273,1.7797,0
99849.8156724608,7273.633327816922,780,219409.3267568566,60,14.4,87.4149,96.0,12.7273,2.1974,1
75461.05591016813,8493.601684471403,620,184147.55403731577,48,0.0,100.0,0.0,41.8182,2.4403,0
89110.15780296469,17595.025681597228,630,178097.11745442954,6,1.4,100.0,9.3333,40.0,1.9986,0
31129.86562523777,6917.308281632284,498,22169.975689196424,84,13.9,100.0,92.6667,64.0,0.7122,0
20887.655133108987,8005.890303451247,613,46317.70308861231,60,0.9,100.0,6.0,43.0909,2.2175,0
120668.2340202209,1361.3421868043429,566,256881.310071629,12,0.6,13.538,4.0,51.6364,2.1288,1
40392.204875043426,5138.434446533517,601,14781.63174504428,84,4.2,100.0,28.0,45.2727,0.366,1
42171.5115426923,10081.442406971428,639,59534.311557245834,60,9.9,100.0,66.0,38.3636,1.4117,0
108761.91270966173,2528.023575439884,726,130401.79919420982,48,3.2,27.8924,21.3333,22.5455,1.199,1
68441.73002315452,1807.7220338543411,666,144234.96240185053,120,26.1,31.6951,100.0,33.4545,2.1074,1
64442.75976383138,3013.0017358023943,674,56939.476147755086,48,5.7,56.1056,38.0,32.0,0.8836,1
179692.33311372765,2211.3064650747656,562,340580.6168428444,12,0.4,14.7673,2.6667,52.3636,1.8954,1
33319.199179788346,1935.6822159403996,579,92149.44635534931,60,24.7,69.7141,100.0,49.2727,2.7657,0
85536.98006941286,4425.00694493149,793,209913.4291703564,6,2.6,62.0785,17.3333,10.3636,2.4541,1
50726.709980960615,19073.703654151108,591,141422.81522516298,48,1.7,100.0,11.3333,47.0909,2.7879,0
57592.94562053361,5658.936796469056,782,169436.49423204968,60,4.1,100.0,27.3333,12.3636,2.942,0
122648.89691059288,1665.2551235540682,630,40328.1032026227,84,1.8,16.2929,12.0,40.0,0.3288,1
66482.99327915524,640.7628071075711,650,131729.49903229886,12,0.5,11.5656,3.3333,36.3636,1.9814,1
67709.22059129641,9529.930758830773,735,95785.95757680548,6,0.0,100.0,0.0,20.9091,1.4147,0
93293.37738591076,3860.4812528786156,751,244578.58276804528,60,3.0,49.656,20.0,18.0,2.6216,1
39380.591101432015,13800.179528972845,641,38589.02922593614,24,9.1,100.0,60.6667,38.0,0.9799,0
29627.972163423197,8618.974238854113,618,87366.3605155236,48,4.2,100.0,28.0,42.1818,2.9488,0
26189.516696441882,12726.556537666584,645,51253.18581971719,12,35.0,100.0,100.0,37.2727,1.957,1
15065.852624939467,2539.0408948349755,677,36799.11318424541,6,1.7,100.0,11.3333,31.4545,2.4426,0
168337.1812037369,9430.572065619323,721,89407.0404342311,6,1.6,67.2263,10.6667,23.4545,0.5311,1
25287.740209404288,2452.8750570694465,650,20112.257451523616,36,0.9,100.0,6.0,36.3636,0.7953,1
42926.63719427799,22384.03727480843,699,100778.43331998048,240,0.9,100.0,6.0,27.4545,2.3477,0
41519.2319795633,8093.0414905900625,781,14920.501068100028,12,1.7,100.0,11.3333,12.5455,0.3594,0
58949.94769486396,3138.5567242868756,680,147703.25357057483,6,7.9,63.8893,52.6667,30.9091,2.5056,0
79972.83772163239,2512.3382921307857,674,27003.816358695192,60,11.8,37.6979,78.6667,32.0,0.3377,1
82148.51881192149,1694.9249463415654,528,170394.1717867676,36,18.5,24.7589,100.0,58.5455,2.0742,1
34549.678951242146,9490.136086059843,439,44422.37355923276,240,1.3,100.0,8.6667,74.7273,1.2858,0
44343.74638091607,1974.5285083001631,681,86516.25010225747,84,10.7,53.4333,71.3333,30.7273,1.951,1
58078.33433561819,7236.938377033171,642,126569.23116133755,60,2.0,100.0,13.3333,37.8182,2.1793,0
42225.74243239765,2459.106728072792,608,51713.15279578679,48,0.6,69.8846,4.0,44.0,1.2247,0
128592.95996337311,8676.940067293457,669,76062.55706116589,240,10.2,80.9712,68.0,32.9091,0.5915,1
65813.80982042603,13496.589722317076,645,32120.024661987634,12,5.1,100.0,34.0,37.2727,0.488,0
76185.51803891979,12041.532891471075,740,144000.32453258932,48,0.9,100.0,6.0,20.0,1.8901,0
72964.53361640504,11445.35899301216,656,124460.67274717487,180,2.8,100.0,18.6667,35.2727,1.7058,0
99119.78175665191,1663.3050586554677,590,228366.3000448599,180,1.7,20.1369,11.3333,47.2727,2.3039,1
54644.996563455345,740.2997520406384,729,91600.63598861462,12,6.7,16.2569,44.6667,22.0,1.6763,1
22514.184937774156,9603.800189257448,632,32434.016617268422,84,3.0,100.0,20.0,39.6364,1.4406,0
62305.985216481546,3675.3233977582317,692,85660.47293849959,240,22.7,70.7859,100.0,28.7273,1.3748,1
33162.86032176931,4529.948797130284,611,12316.906425863479,36,0.3,100.0,2.0,43.4545,0.3714,0
35697.287730648386,253.15633169043045,598,43051.087662647835,24,2.2,8.5101,14.6667,45.8182,1.206,1
69690.43882680172,2404.2631254259795,656,204559.1689685931,6,3.3,41.399,22.0,35.2727,2.9353,1
103050.02643661297,274.05212182063826,651,273968.80603592476,24,3.5,3.1913,23.3333,36.1818,2.6586,1
49650.46058375333,16908.009791494314,688,59050.32455810128,180,1.9,100.0,12.6667,29.4545,1.1893,0
59000.4179971005,2231.3294639595647,628,111336.59680749576,180,6.5,45.3827,43.3333,40.3636,1.887,1
136125.01450355892,6519.575230844031,503,352250.8651431286,84,10.4,57.4728,69.3333,63.0909,2.5877,1
56638.93400702995,318.0748134443677,615,84473.61190520323,24,14.0,6.739,93.3333,42.7273,1.4914,1
233516.9322632963,8793.236876916066,713,81377.43586192015,24,8.2,45.1868,54.6667,24.9091,0.3485,1
68823.86146277799,3120.995195458643,626,34493.02223351437,36,9.5,54.4171,63.3333,40.7273,0.5012,1
17043.80961765234,18255.923957287738,630,28600.54109213336,84,4.0,100.0,26.6667,40.0,1.6781,0
77034.21653082874,17522.49778562993,728,224746.27246343164,84,8.7,100.0,58.0,22.1818,2.9175,0
61617.11987327331,3147.7858123370875,593,133811.7897045136,12,1.8,61.3035,12.0,46.7273,2.1717,0
106282.04618346349,18497.924110489435,526,52234.83227583839,48,2.5,100.0,16.6667,58.9091,0.4915,1
73416.85429286404,44493.41788918698,637,59561.21182016607,84,1.9,100.0,12.6667,38.7273,0.8113,1
45113.03055583513,13962.778831538093,611,107485.06539333484,84,3.1,100.0,20.6667,43.4545,2.3826,0
23515.641118107305,14908.00393481624,572,60479.5799630532,60,1.7,100.0,11.3333,50.5455,2.5719,0
43242.80091307746,2290.8900793674784,635,85092.11911614855,240,16.3,63.5728,100.0,39.0909,1.9678,1
29427.58349146199,6877.438388085324,689,60030.579943346405,240,1.9,100.0,12.6667,29.2727,2.0399,0
34602.6632323607,556.9952580584088,649,13028.28735140418,120,0.5,19.3163,3.3333,36.5455,0.3765,1
69783.09327023009,797.8372947844374,674,177041.9198113468,24,3.7,13.7197,24.6667,32.0,2.537,1
133511.47425582676,54446.009759114255,795,324211.6622147048,6,0.3,100.0,2.0,10.0,2.4283,0
62118.735288882424,3163.7924752767144,622,62081.14656376273,24,0.6,61.1176,4.0,41.4545,0.9994,0
23919.9989167666,11032.450141032896,672,52945.17488459409,12,1.2,100.0,8.0,32.3636,2.2134,0
64007.8877558057,13146.648941852756,609,56333.81806278825,12,3.1,100.0,20.6667,43.8182,0.8801,0
100506.6217115005,15616.736921146601,582,41096.29676244458,12,2.8,100.0,18.6667,48.7273,0.4089,0
34000.49143309402,48353.17748834587,603,28664.748921639148,48,8.0,100.0,53.3333,44.9091,0.8431,0
45233.33979452643,2211.262771172777,611,35385.94977258082,6,6.7,58.6628,44.6667,43.4545,0.7823,1
49454.72664633272,329.50004765554354,678,59935.152099344356,240,2.8,7.9952,18.6667,31.2727,1.2119,1
30609.35659102697,4237.234448731062,837,43765.67563813282,36,2.0,100.0,13.3333,2.3636,1.4298,1
72328.1194779345,1114.838364591651,592,121008.92244262133,240,1.9,18.4963,12.6667,46.9091,1.6731,1
45589.427285050755,181.4493862603833,616,72361.15576446851,48,7.4,4.7761,49.3333,42.5455,1.5872,1
63052.27771931109,3575.6339402026633,644,64995.63946839234,12,0.3,68.0508,2.0,37.4545,1.0308,0
28781.977624554387,12250.126434864487,681,10901.485018885534,48,0.1,100.0,0.6667,30.7273,0.3788,0
37704.133894772574,6681.017366425967,671,72911.28814732056,240,7.9,100.0,52.6667,32.5455,1.9338,0
75616.42607543399,3000.783033235331,752,103481.91393402693,36,3.2,47.6211,21.3333,17.8182,1.3685,1
39194.82919334857,8498.443583597333,455,43365.74008076219,120,0.7,100.0,4.6667,71.8182,1.1064,0
138161.46421631466,2111.9137471340396,459,364848.6177049367,6,1.3,18.343,8.6667,71.0909,2.6407,1
38569.546320303416,115.88689097631476,610,89335.05051473486,48,13.5,3.6055,90.0,43.6364,2.3162,1
56095.497815719566,11563.37597067928,737,146743.9700465556,240,9.8,100.0,65.3333,20.5455,2.616,1
85781.14440315863,7819.864671911728,524,140376.85791478094,6,6.2,100.0,41.3333,59.2727,1.6365,0
20930.87373690372,11494.055567275373,409,13678.626988567887,240,3.3,100.0,22.0,80.1818,0.6535,0
17043.338674810282,317.7309866213178,695,37151.03346933271,240,3.7,22.371,24.6667,28.1818,2.1798,1
19625.915892790505,14517.914085543202,669,16807.618784279486,36,18.5,100.0,100.0,32.9091,0.8564,1
104563.56699539958,7730.7036873116795,562,155937.7498725801,120,16.9,88.7197,100.0,52.3636,1.4913,0
35202.94815437123,6629.817488594017,571,16739.07683538593,6,1.2,100.0,8.0,50.7273,0.4755,0
227503.19731379437,7838.404618017486,572,575203.7700612923,12,8.3,41.3448,55.3333,50.5455,2.5283,1
34942.23123892566,15986.328935465759,658,22364.4162767005,6,1.1,100.0,7.3333,34.9091,0.64,0
54760.84892434752,7073.2316855355575,599,149955.09727550598,84,1.2,100.0,8.0,45.6364,2.7384,0
123656.88732260263,6958.127527870552,689,325640.8449492072,12,5.6,67.5236,37.3333,29.2727,2.6334,1
163350.86834906126,37404.01768629642,421,253908.2550808456,6,2.6,100.0,17.3333,78.0,1.5544,0
168872.9854547445,11308.672224957598,581,390061.834170109,60,13.4,80.3587,89.3333,48.9091,2.3098,0
101216.77048448034,4671.383906676714,559,199650.25177920793,60,0.5,55.3827,3.3333,52.9091,1.9725,0
90620.66128063489,9831.508301249743,629,223679.36195513653,240,3.6,100.0,24.0,40.1818,2.4683,0
69948.61426415064,3944.2847603848686,606,102535.83904609462,12,12.5,67.666,83.3333,44.3636,1.4659,1
